file,emotion,text
./Data/Sentences/Ses03M_impro03_F033.wav,e1,"SHE MUST BE HOT ."
./Data/Sentences/Ses03M_impro03_F036.wav,e0,"YOU STILL ACT LIKE A BOY . AND MEN TAKE A LOT LONGER TO GROW I WILL TELL YOU ."
./Data/Sentences/Ses03M_impro03_M000.wav,e1,"HEY ."
./Data/Sentences/Ses03M_impro03_M001.wav,e1,"ESMERALDA . GUESS WHAT ."
./Data/Sentences/Ses03M_impro03_M002.wav,e1,"{LG} . GUESS  WHO JUST GOT HITCHED ."
./Data/Sentences/Ses03M_impro03_M003.wav,e1,"THIS GUY  YEAH CAN YOU BELIEVE IT SHE SAID YES TOO YEAH SHE SAID YES ."
./Data/Sentences/Ses03M_impro03_M004.wav,e1,"OKAY WE WERE AT CHUCK E CHEESE ."
./Data/Sentences/Ses03M_impro03_M011.wav,e1,"AH ANYWAYS . SO  SHE TOOK THE RING AND SHE GOES  IS THIS REAL . SO I WAS LIKE OF COURSE ."
./Data/Sentences/Ses03M_impro03_M012.wav,e1,"SARA  AND I ."
./Data/Sentences/Ses03M_impro03_M013.wav,e1,"COME ON IT . WAS HER BIRTHDAY ."
./Data/Sentences/Ses03M_impro03_M014.wav,e1,"SHE WANTED  SHE ALWAYS WANTS SOMETHING SPONTANEOUS ."
./Data/Sentences/Ses03M_impro03_M015.wav,e1,"I COULDN'T I COULDN'T AFFORD THE RED LOBSTER  {LG} . WHAT ANYWAY ."
./Data/Sentences/Ses03M_impro03_M016.wav,e1,"SO OKAY THEN AND ."
./Data/Sentences/Ses03M_impro03_M017.wav,e1,"I GOT ALL THE CHARACTER ANIMALS TO DO A CONGA LINE ."
./Data/Sentences/Ses03M_impro03_M018.wav,e1,"DIM DOWN THE LIGHTS AND UH . I GOT  ON ONE OF THE TABLES PULLED HER UP ."
./Data/Sentences/Ses03M_impro03_M019.wav,e1,"YEAH ."
./Data/Sentences/Ses03M_impro03_M020.wav,e1,"CHUCKY I DON'T . KNOW . I DON'T KNOW . ANYWAYS  I PULL HER UP  AND I GO . I GO SARAH ."
./Data/Sentences/Ses03M_impro03_M021.wav,e1,"YOU'RE MY GUIDING  LIGHT THEN THEY PUT ON THAT SONG THE I'VE HAD THE TIME OF MY LIFE  THAT SONG ."
./Data/Sentences/Ses03M_impro03_M028.wav,e0,"ABOUT . TWO AND A HALF  WEEKS ."
./Data/Sentences/Ses03M_impro03_M029.wav,e1,"TWO AND . WE LOVE EACH OTHER . YEAH ."
./Data/Sentences/Ses03M_impro03_M030.wav,e1,"YOU GOT TO MEET HER SHE'S WONDERFUL ."
./Data/Sentences/Ses03M_impro03_M031.wav,e1,"SHE JUST GRADUATED FROM HIGH SCHOOL AND SHE'S  PLANNING TO APPLY FOR COLLEGES AND STUFF SHE'S SO GREAT SHE HAS SO MUCH LIFE AND ENERGY AND STUFF ."
./Data/Sentences/Ses03M_impro03_M032.wav,e1,"YEAH  SHE IS  GOOD LOOKING ."
./Data/Sentences/Ses03M_impro03_M033.wav,e0,"I'M TWENTY EIGHT YEARS OLD ."
./Data/Sentences/Ses03M_impro03_M035.wav,e1,"I'M SO . EXCITED IT'S  GOING TO BE GREAT ."
./Data/Sentences/Ses03M_impro03_M038.wav,e0,"I'M STILL . WORKING AT MY PARENTS RESTAURANT . BUSING TABLES ."
./Data/Sentences/Ses03M_impro03_M039.wav,e1,"OH THAT'S GREAT MY MOM SAID WE CAN MOVE IN WITH HER AGAIN IF WE . RUN OUT OF MONEY ."
./Data/Sentences/Ses03M_impro04_F001.wav,e0,"WELL HAVE YOU BEEN TRYING TO GET A JOB LOOK  FOR A JOB OR ."
./Data/Sentences/Ses03M_impro04_F003.wav,e0,"WELL WHAT ARE YOU LOOKING FOR I MEAN ."
./Data/Sentences/Ses03M_impro04_F004.wav,e0,"WELL . OKAY WELL THAT'S ."
./Data/Sentences/Ses03M_impro04_F007.wav,e3,"YEAH ."
./Data/Sentences/Ses03M_impro04_F008.wav,e3,"YEAH ."
./Data/Sentences/Ses03M_impro04_F010.wav,e1,"WELL WHAT'D YOU MAJOR IN ."
./Data/Sentences/Ses03M_impro04_F014.wav,e0,"I AM JUST LIKE A LAW CLERK ."
./Data/Sentences/Ses03M_impro04_F015.wav,e0,"WELL I'M MOVING UP I . MEAN IT COULD BE ."
./Data/Sentences/Ses03M_impro04_F023.wav,e0,"WELL IF YOU NEED SOMETHING I MEAN YOU'RE JUST GOING TO  CAN GET A TEMPORARY THING RIGHT NOW AND THEN LOOK FOR SOMETHING ."
./Data/Sentences/Ses03M_impro04_F025.wav,e0,"IT'S GOING TO GET BETTER I PROMISE YOU YOU JUST GOT TO HANG IN THERE  EVERYONE I MEAN . YOU KNOW ."
./Data/Sentences/Ses03M_impro04_F029.wav,e0,"YOU GOT TO BE POSITIVE MAN YOU GOT TO TRY TO JUST ."
./Data/Sentences/Ses03M_impro04_F030.wav,e0,"BUT YOU GOT TO  BE REAL ABOUT IT YOU HAVE TO ."
./Data/Sentences/Ses03M_impro04_F031.wav,e0,"SIXTEEN HUNDRED ."
./Data/Sentences/Ses03M_impro04_F032.wav,e0,"TWENTY ONE HUNDRED ."
./Data/Sentences/Ses03M_impro04_M000.wav,e3,"I'M JUST SO TIRED ALL THE TIME ."
./Data/Sentences/Ses03M_impro04_M004.wav,e2,"CAUSE I WENT TO HARVARD ."
./Data/Sentences/Ses03M_impro04_M008.wav,e2,"I'M SMARTER THAN HALF THE PEOPLE I WORK FOR ."
./Data/Sentences/Ses03M_impro04_M014.wav,e0,"OH . YEAH WHAT KIND OF JOBS THEY GOT ."
./Data/Sentences/Ses03M_impro04_M024.wav,e0,"YEAH  IT'S ALRIGHT . BUT ."
./Data/Sentences/Ses03M_impro04_M026.wav,e3,"NO ."
./Data/Sentences/Ses03M_impro04_M030.wav,e3,"MAYBE I'LL . JUST KILL MYSELF ."
./Data/Sentences/Ses03M_impro04_M031.wav,e3,"I WAS JUST JOKING ."
./Data/Sentences/Ses03M_impro04_M038.wav,e0,"SAME DIFFERENCE ."
./Data/Sentences/Ses03M_impro04_M041.wav,e1,"LIKE WOW YOU'RE REALLY SMART WE'RE GOING TO  GIVE  YOU  AN . EXTRA  {NS} ."
./Data/Sentences/Ses03M_impro05a_F000.wav,e0,"CAN I HELP YOU SIR ."
./Data/Sentences/Ses03M_impro05a_F001.wav,e0,"WELL LET ME JUST CHECK ON THAT FOR YOU WHERE ARE YOU COMING ."
./Data/Sentences/Ses03M_impro05a_F002.wav,e0,"SIR YES IT'S IN MARYLAND  IT'S OKAY WELL I'M JUST LET ME CHECK HERE ."
./Data/Sentences/Ses03M_impro05a_F005.wav,e0,"OKAY AND THIS IS DIRECT FLIGHT ."
./Data/Sentences/Ses03M_impro05a_F007.wav,e0,"YOU'RE AT ME AND I'M GOING TO TRY TO HELP YOU OUT SIR BUT YOU JUST HAVE TO COOPERATE WITH ME ."
./Data/Sentences/Ses03M_impro05a_F008.wav,e0,"HOW MANY PIECES OF LUGGAGE DO YOU HAVE CHECKED IN ."
./Data/Sentences/Ses03M_impro05a_F009.wav,e0,"EIGHT . PIECES OF LUGGAGE . OKAY ."
./Data/Sentences/Ses03M_impro05a_F011.wav,e0,"I'M SORRY SIR ."
./Data/Sentences/Ses03M_impro05a_F012.wav,e0,"I'M VERY SORRY BUT  LET'S CHECK ON  THIS . IMMEDIATELY THIS IS . DEFINITELY AN EMERGENCY  IT SEEMS ."
./Data/Sentences/Ses03M_impro05a_F014.wav,e0,"YES IT IS ."
./Data/Sentences/Ses03M_impro05a_F016.wav,e0,"OKAY WE WILL FIND YOUR LUGGAGE APPARENTLY BECAUSE  IT SOMEHOW WHAT FLIGHT YOU WERE TAKING YOU WERE ON DELTA ."
./Data/Sentences/Ses03M_impro05a_F018.wav,e2,"SIR I JUST YOU NEED TO CALM DOWN IS WHAT NEEDS TO HAPPEN RIGHT . NOW ."
./Data/Sentences/Ses03M_impro05a_F021.wav,e0,"PLEASE  PLEASE ."
./Data/Sentences/Ses03M_impro05a_F023.wav,e0,"OKAY WE CAN GET IT HERE IN ABOUT  SEVEN TO TEN BUSINESS DAYS ."
./Data/Sentences/Ses03M_impro05a_F024.wav,e0,"YES WELL BECAUSE ."
./Data/Sentences/Ses03M_impro05a_F025.wav,e0,"I AM THE MANAGER SIR ."
./Data/Sentences/Ses03M_impro05a_F028.wav,e2,"WHAT IS YOUR NAME ."
./Data/Sentences/Ses03M_impro05a_M000.wav,e2,"YES YOU CAN HELP ME . WHERE IS MY LUGGAGE ."
./Data/Sentences/Ses03M_impro05a_M001.wav,e2,"YEAH YOU DO THAT I'M COMING FROM BALTIMORE . YOU KNOW WHERE THAT IS ."
./Data/Sentences/Ses03M_impro05a_M002.wav,e2,"I HAD  EIGHT HUNDRED POUNDS OF LUGGAGE ."
./Data/Sentences/Ses03M_impro05a_M003.wav,e2,"OKAY CHECK ."
./Data/Sentences/Ses03M_impro05a_M004.wav,e2,"IS IT THERE ."
./Data/Sentences/Ses03M_impro05a_M005.wav,e2,"YES ."
./Data/Sentences/Ses03M_impro05a_M006.wav,e2,"YOU DON'T KNOW WHERE WE'RE AT ."
./Data/Sentences/Ses03M_impro05a_M007.wav,e2,"GOD ."
./Data/Sentences/Ses03M_impro05a_M010.wav,e2,"OKAY WHAT DO YOU WANT ."
./Data/Sentences/Ses03M_impro05a_M011.wav,e2,"EIGHT . AND THEY'RE ALL GONE ."
./Data/Sentences/Ses03M_impro05a_M012.wav,e2,"AND WHAT ARE YOU GOING TO DO ABOUT IT  YOU GOING TO CALL SOMEONE YOU GOING TO  SEND ME SOMEWHERE ELSE ."
./Data/Sentences/Ses03M_impro05a_M013.wav,e2,"IT'S MY MOTHER'S FUNERAL TOMORROW AND THE URN IS  IN THE SUITCASE ."
./Data/Sentences/Ses03M_impro05a_M014.wav,e2,"YEAH ."
./Data/Sentences/Ses03M_impro05a_M016.wav,e2,"OH  OH . THAT'S A GOOD DEDUCTION ."
./Data/Sentences/Ses03M_impro05a_M017.wav,e2,"SHERLOCK HOLMES GOD WHERE'S MY LUGGAGE ."
./Data/Sentences/Ses03M_impro05a_M018.wav,e2,"CALM DOWN  IT'S MY MOTHER'S  FUNERAL TOMORROW I'M THE ONE RESPONSIBLE FOR THIS ."
./Data/Sentences/Ses03M_impro05a_M020.wav,e2,"WHAT IS THE MATTER WITH YOU ."
./Data/Sentences/Ses03M_impro05a_M021.wav,e2,"DON'T YELL AT ME ."
./Data/Sentences/Ses03M_impro05a_M022.wav,e2,"OH MY GOD I THINK A  BLOOD VESSEL  BURST IN MY HEAD ."
./Data/Sentences/Ses03M_impro05a_M023.wav,e2,"WHAT ."
./Data/Sentences/Ses03M_impro05a_M024.wav,e2,"WHAT  ARE YOU KIDDING ME ."
./Data/Sentences/Ses03M_impro05a_M025.wav,e2,"GIVE GIVE ME YOUR MANAGER RIGHT NOW ."
./Data/Sentences/Ses03M_impro05a_M026.wav,e2,"YOU'RE THE MANAGER  YOU DON'T KNOW WHERE YOU WORK FOR  YOU DON'T KNOW WHERE YOU'RE AT AND YOU'RE THE MANAGER ."
./Data/Sentences/Ses03M_impro05a_M027.wav,e2,"WHOSE DAUGHTER ARE YOU ."
./Data/Sentences/Ses03M_impro05a_M028.wav,e2,"SIR SIR . SIR  SIR ."
./Data/Sentences/Ses03M_impro05a_M029.wav,e2,"MY NAME IS BRENT  CAPTION ."
./Data/Sentences/Ses03M_impro05a_M030.wav,e1,"NOW WHAT ARE YOU . GOING TO DO ABOUT IT ."
./Data/Sentences/Ses03M_impro05b_F000.wav,e0,"CAN I HELP YOU SIR ."
./Data/Sentences/Ses03M_impro05b_F001.wav,e0,"OKAY WELL LET'S WELL I'M GOING TO GO AHEAD AND CHECK ON THAT FOR YOU . YOU'RE COMING FROM . WHERE ARE YOU COMING FROM ."
./Data/Sentences/Ses03M_impro05b_F002.wav,e0,"BALTIMORE AND THIS IS A DIRECT FLIGHT TO LAX ."
./Data/Sentences/Ses03M_impro05b_F003.wav,e0,"OKAY  LET'S . LOOK UP HERE ."
./Data/Sentences/Ses03M_impro05b_F004.wav,e0,"OKAY WELL YOU UM ."
./Data/Sentences/Ses03M_impro05b_F005.wav,e0,"WHAT I CAN DO FOR YOU IS UH WE CAN . UH  REPORT LOST  LOST PROPERTY ."
./Data/Sentences/Ses03M_impro05b_F006.wav,e0,"YES ."
./Data/Sentences/Ses03M_impro05b_F007.wav,e0,"WELL SIR  IF . IF  WHAT I BELIEVE HAS HAPPENED IS . MOST OF THE FLIGHT . WAS LEFT ."
./Data/Sentences/Ses03M_impro05b_F008.wav,e0,"THE LUGGAGE WAS LEFT IN BALTIMORE  THEREFORE ."
./Data/Sentences/Ses03M_impro05b_F009.wav,e0,"LIKE THE LUGGAGE THE LUGGAGE ON THE FLIGHT ."
./Data/Sentences/Ses03M_impro05b_F010.wav,e0,"NO ACTUALLY IT WAS THIS IS THE FIRST TIME THIS HAS EVER HAPPENED I DON'T KNOW WHAT HAPPENED ."
./Data/Sentences/Ses03M_impro05b_F011.wav,e0,"WELL WE CAN GIVE YOU UM . HOTEL LODGING FOR A NIGHT . IF THAT ."
./Data/Sentences/Ses03M_impro05b_F012.wav,e0,"FOR TONIGHT FOR TONIGHT SIR WOULD YOU NEED TO STAY SOMEWHERE TONIGHT ."
./Data/Sentences/Ses03M_impro05b_F013.wav,e0,"WE CAN DO HOLIDAY INN  OR ."
./Data/Sentences/Ses03M_impro05b_F014.wav,e0,"SIR I UNDERSTAND THAT BUT JUST ."
./Data/Sentences/Ses03M_impro05b_F015.wav,e0,"DID YOU HAVE YOUR NAME TAGS ON THE LUGGAGE ."
./Data/Sentences/Ses03M_impro05b_F016.wav,e0,"OKAY . SO IF YOU CAN JUST GIVE ME YOUR NAME . YOUR NAME AND YOUR ADDRESS AND YOUR PHONE NUMBER I CAN . CONTACT YOU AS SOON AS WE . FIND OUT MORE INFORMATION ."
./Data/Sentences/Ses03M_impro05b_F018.wav,e0,"WHAT IS YOUR BUSINESS ."
./Data/Sentences/Ses03M_impro05b_F019.wav,e0,"OKAY  SIR I . AM SORRY TO TELL YOU THIS BUT THIS DOES HAPPEN  UH THIS IS NOT  UH  REALLY ."
./Data/Sentences/Ses03M_impro05b_F020.wav,e0,"I MEAN . OUR  AIRLINE'S FAULT  I . DON'T KNOW WHAT HAPPENED MISPLACED . SOMETHING HAPPENED BUT WE WILL GET YOU ."
./Data/Sentences/Ses03M_impro05b_F021.wav,e0,"WELL  THE ENTIRE FLIGHT SIR THE . LUGGAGE WAS PLACED ON ANOTHER PLANE THAT NEVER ACTUALLY LEFT BALTIMORE ."
./Data/Sentences/Ses03M_impro05b_F022.wav,e0,"UH . NO I'M NOT ."
./Data/Sentences/Ses03M_impro05b_F023.wav,e0,"WELL  WE HAVE SOME PEOPLE BACK THERE THAT NEED SOME FIRING SO  BUT I WOULD JUST REALLY APPRECIATE ."
./Data/Sentences/Ses03M_impro05b_F027.wav,e0,"YES SIR . YES ."
./Data/Sentences/Ses03M_impro05b_F028.wav,e0,"WE CAN HAVE THEM DIRECT YOUR LUGGAGE TO SAN DIEGO ."
./Data/Sentences/Ses03M_impro05b_F029.wav,e0,"UH ."
./Data/Sentences/Ses03M_impro05b_F030.wav,e0,"SOME  REFRESHMENTS IN THE LOBBY ."
./Data/Sentences/Ses03M_impro05b_M008.wav,e2,"MOST  OF THE ."
./Data/Sentences/Ses03M_impro05b_M011.wav,e2,"I'M GOING TO SAN DIEGO TOMORROW TO STAY WITH MY FAMILY . WHAT DO I NEED HOTEL LODGING FOR HMMM . CAN YOU TELL ME THAT ."
./Data/Sentences/Ses03M_impro05b_M013.wav,e2,"WOW  THANK YOU  HOLIDAY INN . WOW THANK THE FLIGHT COST  FIVE HUNDRED DOLLARS ."
./Data/Sentences/Ses03M_impro05b_M014.wav,e2,"OKAY  SO YOU CAN PUT ME IN HOLIDAY INN FOR TWENTY DOLLAR A NIGHT ."
./Data/Sentences/Ses03M_impro05b_M015.wav,e2,"OF COURSE I HAD MY NAME TAGS ON THE LUGGAGE ."
./Data/Sentences/Ses03M_impro05b_M016.wav,e2,"SOON AS YOU THAT'S NOT GOOD ENOUGH OKAY ."
./Data/Sentences/Ses03M_impro05b_M019.wav,e0,"I WORK FOR IBM ."
./Data/Sentences/Ses03M_impro05b_M020.wav,e2,"YOU MISPLACE . A LOT OF EIGHT PIECES OF LUGGAGE ."
./Data/Sentences/Ses03M_impro05b_M021.wav,e2,"ARE YOU KIDDING ME ."
./Data/Sentences/Ses03M_impro05b_M022.wav,e2,"WHO ARE YOU GOING TO FIRE BECAUSE OF THAT ."
./Data/Sentences/Ses03M_impro05b_M023.wav,e2,"WOW THIS HAS NEVER HAPPENED BEFORE I'VE NOT LOST ."
./Data/Sentences/Ses03M_impro05b_M024.wav,e2,"IN ALL THOUSAND FLIGHTS I'VE BEEN ON PROBABLY I CAN'T EVEN COUNT HOW MANY FLIGHTS I'VE BEEN ON THIS HAS NEVER HAPPENED BEFORE ."
./Data/Sentences/Ses03M_impro05b_M025.wav,e2,"THIS IS THE WORST CUSTOMER SERVICE I'VE EVER GOTTEN BEFORE ."
./Data/Sentences/Ses03M_impro05b_M026.wav,e2,"OKAY GET ON THE PHONE AND FIGURE OUT WHERE MY LUGGAGE IS . AND TELL ME WHEN IT'S GOING TO GET THERE ALRIGHT ."
./Data/Sentences/Ses03M_impro05b_M027.wav,e2,"AND AND IN ABOUT ."
./Data/Sentences/Ses03M_impro05b_M029.wav,e2,"CAN YOU GET IT TO THE SAN DIEGO AIRPORT YOU GET SOMEONE TO DRIVE IT TO MY PLACE ALRIGHT  THEN I GET A REFUND FOR SOME I GET A FREE FLIGHT ALRIGHT I GET FREE WHATEVER ."
./Data/Sentences/Ses03M_impro05b_M031.wav,e2,"SOME PEANUTS  WOW . THAT HELPS A LOT ."
./Data/Sentences/Ses03M_impro05b_M032.wav,e2,"THANKS YOU  THANK YOU I DON'T HAVE MY LUGGAGE SO . YOU GAVE ME A HOLIDAY INN STAY AND PEANUTS . WOW YOU KNOW WHAT ."
./Data/Sentences/Ses03M_impro05b_M033.wav,e2,"I WILL NEVER DO BUSINESS WITH DELTA AGAIN ."
./Data/Sentences/Ses03M_impro06_F000.wav,e3,"HOW'S IT GOING HOW ARE YOU FEELING ."
./Data/Sentences/Ses03M_impro06_F001.wav,e3,"HANGING IN THERE ."
./Data/Sentences/Ses03M_impro06_F002.wav,e3,"SO SAD ."
./Data/Sentences/Ses03M_impro06_F003.wav,e3,"YEAH ."
./Data/Sentences/Ses03M_impro06_F004.wav,e3,"YOU GUYS WERE REAL CLOSE HUH ."
./Data/Sentences/Ses03M_impro06_F005.wav,e3,"I'M SO SORRY ."
./Data/Sentences/Ses03M_impro06_F007.wav,e3,"WHAT HAPPENED WHAT WENT WRONG ."
./Data/Sentences/Ses03M_impro06_F008.wav,e3,"OH MAN ."
./Data/Sentences/Ses03M_impro06_F009.wav,e3,"HOW ARE THEY ."
./Data/Sentences/Ses03M_impro06_F010.wav,e3,"YEAH LIKE I MEAN  IF . YOU NEED ANYONE TO TALK TO OR ANYTHING I'M HERE FOR YOU OKAY ."
./Data/Sentences/Ses03M_impro06_F011.wav,e3,"WE'RE ALL HERE FOR YOU ."
./Data/Sentences/Ses03M_impro06_F012.wav,e3,"I KNOW ."
./Data/Sentences/Ses03M_impro06_F013.wav,e3,"JUST THINGS HAPPEN IN  LIFE AND YOU JUST THERE'S JUST NO EXPLANATION YOU KNOW WE JUST . DON'T ."
./Data/Sentences/Ses03M_impro06_F014.wav,e3,"YEAH ."
./Data/Sentences/Ses03M_impro06_F015.wav,e3,"I'M SO SORRY ."
./Data/Sentences/Ses03M_impro06_F016.wav,e3,"WELL NOW YOU CAN  FOLLOW HIS FOOTSTEPS YOU  KNOW CARRY OUT WHAT HE WANTED TO DO ."
./Data/Sentences/Ses03M_impro06_F017.wav,e3,"WELL SURE YOU COULD ."
./Data/Sentences/Ses03M_impro06_F018.wav,e3,"YEAH ."
./Data/Sentences/Ses03M_impro06_F019.wav,e3,"I WOULD'VE LOVED  TO ."
./Data/Sentences/Ses03M_impro06_F020.wav,e3,"NOW I CAN'T ."
./Data/Sentences/Ses03M_impro06_M000.wav,e3,"I AH ."
./Data/Sentences/Ses03M_impro06_M001.wav,e3,"ALRIGHT ."
./Data/Sentences/Ses03M_impro06_M002.wav,e3,"YEAH ."
./Data/Sentences/Ses03M_impro06_M003.wav,e3,"IT JUST FEELS LIKE I WAS TALKING TO HIM YESTERDAY ."
./Data/Sentences/Ses03M_impro06_M004.wav,e3,"HE WAS MY ONLY FRIEND GROWING UP ."
./Data/Sentences/Ses03M_impro06_M005.wav,e3,"NO ONE ELSE WOULD TALK  TO ME BUT  HE WOULD ."
./Data/Sentences/Ses03M_impro06_M006.wav,e3,"HE WAS SUPPOSED TO BE THE BEST MAN AT MY WEDDING ."
./Data/Sentences/Ses03M_impro06_M007.wav,e3,"YEAH ."
./Data/Sentences/Ses03M_impro06_M008.wav,e3,"YOU KNOW I WAS ALWAYS THE ONE TO TELL HIM . TO  BE MORE WILD  YOU KNOW ."
./Data/Sentences/Ses03M_impro06_M009.wav,e3,"AND HE JUST TOOK IT OVERBOARD ."
./Data/Sentences/Ses03M_impro06_M010.wav,e3,"YOU KNOW A STUPID CASE OF  DRUNK DRIVING . IT'S JUST ."
./Data/Sentences/Ses03M_impro06_M011.wav,e3,"AND THE WORST PART OF IT IS THAT HE WAS IN THE CAR WITH HIS GIRLFRIEND ."
./Data/Sentences/Ses03M_impro06_M012.wav,e3,"HIS GIRLFRIEND GOT KILLED TOO ."
./Data/Sentences/Ses03M_impro06_M013.wav,e3,"AND THE CAR THAT HE . HIT WAS HIS FAMILY ."
./Data/Sentences/Ses03M_impro06_M014.wav,e3,"THE MOTHER AND FATHER DIED ."
./Data/Sentences/Ses03M_impro06_M015.wav,e3,"AND THE KIDS ARE PARALYZED  IN A COMA RIGHT  NOW ."
./Data/Sentences/Ses03M_impro06_M016.wav,e3,"AND JUST GOING TO THE FUNERAL IT'S ."
./Data/Sentences/Ses03M_impro06_M017.wav,e3,"DO I MISS HIM OR DO I HATE HIM YOU KNOW ."
./Data/Sentences/Ses03M_impro06_M018.wav,e3,"I WAS SUPPOSED TO SEE HIM LAST SUMMER ."
./Data/Sentences/Ses03M_impro06_M019.wav,e3,"THEN I GOT BUSY WITH WORK . AND STUFF AND  THREE YEARS GO BY ."
./Data/Sentences/Ses03M_impro06_M020.wav,e3,"AND THEN SOMETHING LIKE THIS HAPPENS  YOU KNOW ."
./Data/Sentences/Ses03M_impro06_M021.wav,e3,"I MEAN I HAVEN'T EVEN TALKED TO HIM ON THE PHONE FOR THE PAST THREE MONTHS ."
./Data/Sentences/Ses03M_impro06_M022.wav,e3,"HE'S SUPPOSED TO BE MY BEST FRIEND ."
./Data/Sentences/Ses03M_impro06_M023.wav,e3,"IT'S SO FUCKED UP ."
./Data/Sentences/Ses03M_impro06_M024.wav,e3,"WHY IS THAT ."
./Data/Sentences/Ses03M_impro06_M025.wav,e3,"HE WAS STUDYING TO BE A DOCTOR ."
./Data/Sentences/Ses03M_impro06_M026.wav,e3,"I  MEAN HE WAS  HE WANTED TO HELP PEOPLE IN POOR COUNTRIES THAT IS HIS GOAL HE DIDN'T CARE ABOUT THE MONEY HE JUST WANTED TO GO AND HELP PEOPLE ."
./Data/Sentences/Ses03M_impro06_M027.wav,e3,"WHAT THE WHAT AM I DOING ."
./Data/Sentences/Ses03M_impro06_M028.wav,e3,"WORKING FOR  CORPORATE AMERICA WOW ."
./Data/Sentences/Ses03M_impro06_M029.wav,e3,"HE ACTUALLY WANTED TO DO SOMETHING ."
./Data/Sentences/Ses03M_impro06_M030.wav,e3,"I CAN'T DO THAT ."
./Data/Sentences/Ses03M_impro06_M031.wav,e3,"YOU SHOULD'VE MET HIM ."
./Data/Sentences/Ses03M_impro06_M032.wav,e3,"HE IS THE GREATEST EVERYONE LIKED . HIM ."
./Data/Sentences/Ses03M_impro07_F000.wav,e1,"HEY HOW'S IT GOING I HAVEN'T SEEN YOU IN AWHILE ."
./Data/Sentences/Ses03M_impro07_F001.wav,e1,"WHAT'S GOING ON JOE ."
./Data/Sentences/Ses03M_impro07_F006.wav,e1,"YOU'RE GOING TO BE HERE AND I'M GOING TO BE IN LA . SO WE CAN BE TOGETHER NOW I MEAN WE CAN BE IN THE SAME CITY ."
./Data/Sentences/Ses03M_impro07_F007.wav,e1,"WE CAN PARTY WE CAN  HAVE FUN ."
./Data/Sentences/Ses03M_impro07_F008.wav,e1,"YEAH HOPEFULLY IT WON'T BE LIKE HIGH SCHOOL ."
./Data/Sentences/Ses03M_impro07_F009.wav,e1,"OH MAN I AM SO PROUD OF YOU THAT IS HOW . DID YOU GET I MEAN WHAT DID YOU DO HOW . DID YOU FIND OUT OR WHAT ."
./Data/Sentences/Ses03M_impro07_F010.wav,e1,"OH MAN ."
./Data/Sentences/Ses03M_impro07_F011.wav,e1,"DID  YOU SAY YES YET I MEAN HAVE YOU SENT IN . YOUR ANSWER ."
./Data/Sentences/Ses03M_impro07_F012.wav,e1,"ALL RIGHT ."
./Data/Sentences/Ses03M_impro07_F013.wav,e1,"THIS IS SO GREAT YOU KNOW BECAUSE I GONE FIT ON DOWNTOWN SO I'M GOING TO BE LIKE RIGHT HERE I . THINK I'M GOING TO BE LIVING AT CITY LIGHTS DOWNTOWN ."
./Data/Sentences/Ses03M_impro07_F014.wav,e1,"YEAH . IT  REALLY IS ."
./Data/Sentences/Ses03M_impro07_F016.wav,e1,"MAN I'M . JUST SO HAPPY FOR YOU I JUST ."
./Data/Sentences/Ses03M_impro07_F017.wav,e1,"WELL I'M . HAPPY FOR YOU BUT I'M HAPPY FOR ME CAUSE THAT MEANS YOU'RE GOING  TO . STAY ."
./Data/Sentences/Ses03M_impro07_F018.wav,e1,"OH GREAT . I WOULD LOVE TO GO ."
./Data/Sentences/Ses03M_impro07_F019.wav,e1,"MMMM . SOME MISO SOUP ."
./Data/Sentences/Ses03M_impro07_F023.wav,e0,"OH MY GOD I AM SO PROUD OF YOU ."
./Data/Sentences/Ses03M_impro07_M002.wav,e1,"GUESS WHO GOT INTO U S C ."
./Data/Sentences/Ses03M_impro07_M003.wav,e1,"ME . YEAH I DID ."
./Data/Sentences/Ses03M_impro07_M004.wav,e1,"YEAH ."
./Data/Sentences/Ses03M_impro07_M005.wav,e1,"I . GOT INTO THE ."
./Data/Sentences/Ses03M_impro07_M006.wav,e1,"I GOT INTO CINEMA PRODUCTION ."
./Data/Sentences/Ses03M_impro07_M007.wav,e1,"YEAH ."
./Data/Sentences/Ses03M_impro07_M008.wav,e1,"NO IT'S LIKE . IT'S  HARDER THAN GETTING INTO HARVARD ."
./Data/Sentences/Ses03M_impro07_M009.wav,e0,"WHAT DOES THAT MEAN ."
./Data/Sentences/Ses03M_impro07_M010.wav,e1,"HOLY . SHIT ."
./Data/Sentences/Ses03M_impro07_M011.wav,e1,"THIS WILL . BE LIKE HIGH SCHOOL BUT EVEN BETTER ."
./Data/Sentences/Ses03M_impro07_M013.wav,e1,"I HAVE SOME BAD NEWS I WAS LIKE WHAT  SHE'S LIKE NOT REALLY YOU GOT INTO U S C AND I WAS . LIKE I WAS LIKE OH MY GOD I WAS ABOUT TO TEAR MY OWN HAIR OUT ."
./Data/Sentences/Ses03M_impro07_M014.wav,e1,"YEAH THIS IS  SO CRAZY I MEAN I DIDN'T GET INTO ANY OTHER SCHOOL BUT . I GOT INTO THE SCHOOL I WANTED ."
./Data/Sentences/Ses03M_impro07_M015.wav,e1,"OH MY GOD THE FIRST MINUTE  I GOT IT I SENT IT BACK IN ."
./Data/Sentences/Ses03M_impro07_M016.wav,e1,"SO ."
